3013645,(1998 LE),20.39,222.1032822459,496.6380371276,False
3776275,(2017 MS8),23.4,55.5334911581,124.1766612574,False
54216335,(2021 VK3),30.46,2.1505769,4.8088361393,False
54239560,(2022 BF),27.12,10.012786977,22.3892723248,False
54293876,(2020 AQ24),24.98,26.8259417119,59.9846292283,False
54354505,(2023 HM),27.82,7.2536229467,16.219593992,False
54446553,(2024 LS2),21.607,126.8104304121,283.5567426575,False
