3141522,(2002 UK11),21.89,111.3153296083,248.908643942,True
3673918,(2014 MA6),24.39,35.2009980055,78.7118244161,False
3767933,(2017 BU93),23.17,61.7383440472,138.0511341077,False
3781316,(2017 QS35),20.94,172.4070324371,385.5138443284,False
3879225,(2019 UD),26.94,10.8781483356,24.3242791478,False
54017201,(2020 JP3),24.6,31.9561886721,71.4562101727,False
2612509,612509 (2002 UK11),21.89,111.3153296083,248.908643942,True
54445579,(2024 KF2),21.881,111.7776504598,249.9424247932,False
54447957,(2024 LP5),22.701,76.6222633707,171.3325894868,False
